	read_name	read_seq	umi_seq	umi_start	umi_end	cigar	potential_concatamer
6119c84f-991c-4129-af32-c51dd746090e	4	*	*	0	16	*	False
4d7e3139-51e1-4c6c-b3c4-abf016c86912	20	*	*	0	16	*	False
0cca7b09-c04f-4bda-83d3-c1b2afba6193	4	*	*	0	16	*	False
780c0aee-78d5-403f-8571-04809c3e364c	4	*	*	0	16	*	False
428dd409-1aa2-4c97-af95-e240cab45e1d	20	*	*	0	16	*	False
f8d3b812-5132-4e55-b8e7-6ae3353f9896	4	*	*	0	16	*	False
4e901658-8ee4-429a-934f-7530b61a9f8b	20	*	*	0	16	*	False
28cb26d6-8e72-4148-ace7-783b2c3111ad	20	*	*	0	16	*	False
ddd07b98-c606-4526-918e-0a91c7bb99f8	4	*	*	0	16	*	False
ea920bc0-c467-4ce0-b917-c29cd0fa4e70	20	*	*	0	16	*	False
82f9b380-d782-4279-a476-91802f686d55	20	*	*	0	16	*	False
4db53517-a4ec-40bd-abe4-a90da770177b	4	*	*	0	16	*	False
4b78ab0a-f13d-45b9-9130-4daa4ad499a4	4	*	*	0	16	*	False
04ddc152-b74a-4688-8871-a70f85b0cec3	4	*	*	0	16	*	False
3c13285c-3cd0-4219-9c96-78d41f2fbb06	4	*	*	0	16	*	False
1614ba4f-737f-4b20-90ed-60e9c7533dbb	20	*	*	0	16	*	False
b36bf43e-0a22-48b7-9283-2df20b76d05b	4	*	*	0	16	*	False
57f00b62-566e-40b6-b53b-5b1a21cb601b	4	*	*	0	16	*	False
57f00b62-566e-40b6-b53b-5b1a21cb601b	276	*	*	0	16	*	False
e6ea6ebb-bffb-4f01-8b18-08ebb38ca2be	4	*	*	0	16	*	False
59346800-6e72-4af1-9ccd-e1bd1ce283b3	4	*	*	0	16	*	False
ee4a7d7b-1b87-4b6c-b125-fd279d7d954d	4	*	*	0	16	*	False
cf6e0faf-aa76-4e1f-ad69-2ccecde8ba69	4	*	*	0	16	*	False
8608ee6b-9bef-4b2c-9576-3d19723ab853	4	*	*	0	16	*	False
c4aa26cc-23ba-4937-a732-7f69f71e8591	4	*	*	0	16	*	False
45963cf4-d62b-431b-9173-34972668f656	4	*	*	0	16	*	False
a1eed7c1-e4f4-4a93-a8c2-36c078826dc8	4	*	*	0	16	*	False
31a5eb96-851c-4684-9b68-b4d2864dd4e6	4	*	*	0	16	*	False
764a5a7c-05c3-4970-9d3c-ed310b88d7ab	20	*	*	0	16	*	False
a25f26e4-bcde-4d23-9dd6-ae1f47a67361	20	*	*	0	16	*	False
8ba637c3-8a55-4b44-a071-1d629a5b274a	4	*	*	0	16	*	False
29bd4cf9-275c-4be7-8517-726547c4d603	20	*	*	0	16	*	False
7902b0e7-4cdc-4086-aff0-62a5bc3f6a74	4	*	*	0	16	*	False
c49fe28b-5d17-4ee6-bfb1-d1fb025cc490	20	*	*	0	16	*	False
f382c0a9-be15-4376-8023-39cd03930574	4	*	*	0	16	*	False
c26bccc0-f0e6-4220-9193-d59c273800d4	20	*	*	0	16	*	False
74b06e28-d466-4ff8-9449-d8c95325dc71	20	*	*	0	16	*	False
7ea2ed36-2f3b-4619-b840-1a16597fd86c	4	*	*	0	16	*	False
f4c35c7f-d8a4-4ce0-a561-0ebd359b07f2	20	*	*	0	16	*	False
42096a9c-4558-40de-afab-e4f524bf02d5	20	*	*	0	16	*	False
5f7b1af5-d6c1-47bb-b33d-e81016053ea0	4	*	*	0	16	*	False
27fbc8d7-eff1-413f-b369-2a85e0dcea0d	4	*	*	0	16	*	False
226bb38a-ca79-44a7-a897-fe3fbc77db84	4	*	*	0	16	*	False
93d52ba3-03c2-48d6-8312-f5cadd7c8bc7	4	*	*	0	16	*	False
d86f97cd-4572-42d6-bb33-cdf4a48a55ba	4	*	*	0	16	*	False
6611ec3e-4484-4cfc-bf78-5c703fe262ae	20	*	*	0	16	*	False
f6405010-37c5-4c0b-8b19-fa745c58f4a4	4	*	*	0	16	*	False
c225978d-c170-4461-9698-a96281e78d7e	4	*	*	0	16	*	False
d256ea34-3bed-441a-b592-8777f3733559	20	*	*	0	16	*	False
313bc70d-af13-4488-9557-2c73c01ea5b6	4	*	*	0	16	*	False
ada948c6-6bd1-4d73-bdc2-4f516bf99bfd	4	*	*	0	16	*	False
48eaa2a9-5723-4967-aca1-a22ba7766cdf	4	*	*	0	16	*	False
8f82908d-ad10-4399-a434-c3ad452ce112	20	*	*	0	16	*	False
a8852b58-0f3a-4a7e-82b9-a5366e9446dd	20	*	*	0	16	*	False
4802e904-fbde-4c6b-a1fc-e92fb3357055	20	*	*	0	16	*	False
f02656a9-5702-4669-b524-4547b00fb1db	20	*	*	0	16	*	False
942838cc-93be-4a36-bfc6-506cc9b9b12b	20	*	*	0	16	*	False
d02cf40d-3a3b-41a6-97c7-a38dd3e59e82	4	*	*	0	16	*	False
fbcdadcb-ec96-4dc8-950c-2288ca7c90de	4	*	*	0	16	*	False
bb76cc63-7be4-43b6-a827-1f1751ecb8e3	4	*	*	0	16	*	False
bd47a0eb-503f-4dc6-bcfb-08049beb6d7c	4	*	*	0	16	*	False
7a73262b-2431-4465-a65d-3c9d67fe4579	20	*	*	0	16	*	False
6d9a33e3-8380-4291-92c4-275c0a76e973	20	*	*	0	16	*	False
3b372b77-45d2-4501-9717-0f296f521370	20	*	*	0	16	*	False
d7d7dcad-2e37-44cf-ad13-264d7782b271	20	*	*	0	16	*	False
090f6403-8ad3-4484-b3a8-4783cdbb276a	4	*	*	0	16	*	False
541364f5-00ec-4aa3-a0c3-858b16437d43	20	*	*	0	16	*	False
109b1376-99c7-4fc0-bb8d-12b68c01ab29	20	*	*	0	16	*	False
3ca3cfb7-4df9-4ee4-91f7-e04d1a65c2f5	20	*	*	0	16	*	False
dd53e48c-8a06-49a6-864e-e9ff43d34528	20	*	*	0	16	*	False
b8d94652-5c33-430a-9dd4-a18826c86105	4	*	*	0	16	*	False
c1037145-39bf-4bc5-8318-2e9b5153225d	4	*	*	0	16	*	False
d5274bea-bda8-42dc-bc34-0a6fd7b9db57	20	*	*	0	16	*	False
da3072ae-c4e0-4ab8-8937-299ecfda3a77	4	*	*	0	16	*	False
830716d1-23d2-479a-9821-6988d81618b5	20	*	*	0	16	*	False
ea5f8c9b-433f-4f6f-a22b-ca5980eab4e6	4	*	*	0	16	*	False
030ca6d9-7a31-4a9e-8f09-f2f01a55c305	4	*	*	0	16	*	False
08c62ab7-e16a-4c42-8f8e-bb7b10d7d99c	4	*	*	0	16	*	False
b298ed27-2f83-44d1-8d37-4faa7500121c	20	*	*	0	16	*	False
db81a5d0-101a-46de-a51f-d5a7abaa2be3	4	*	*	0	16	*	False
c0adecad-2491-4d55-b1ca-048688877be5	4	*	*	0	16	*	False
a003264c-e62b-41d8-bba1-2d0adb096c54	4	*	*	0	16	*	False
a75e9fbf-f34b-4b00-aeb1-55d3542fe6fa	4	*	*	0	16	*	False
37aa5d92-9519-437f-bba8-d216a169fe53	20	*	*	0	16	*	False
b140c39d-3219-46b0-a31f-99e83d0625dd	4	*	*	0	16	*	False
faa2ce5e-9be2-4ce6-bb5c-a90c8471f93f	20	*	*	0	16	*	False
0bc8682b-c608-45e7-a6ea-089129a9bf1a	20	*	*	0	16	*	False
0bc8682b-c608-45e7-a6ea-089129a9bf1a	260	*	*	0	16	*	False
1180c945-c74b-473a-979e-0103667c7de6	4	*	*	0	16	*	False
04bc320b-bea0-4b31-be3d-56b5d122c84f	20	*	*	0	16	*	False
21e798ec-d62a-4f54-92f1-f5103b07b73f	20	*	*	0	16	*	False
3468e3f9-0c90-47d0-a701-a2b22698dde2	20	*	*	0	16	*	False
d83fe812-de3a-4d32-8085-c3024b3da242	4	*	*	0	16	*	False
c3b17846-9c47-46ef-8417-9082259fb08f	4	*	*	0	16	*	False
406bb7f5-4ba8-4bf6-8b14-9c8b98583697	20	*	*	0	16	*	False
41f248af-42dc-49f5-85a8-a2a7436f78af	20	*	*	0	16	*	False
41f248af-42dc-49f5-85a8-a2a7436f78af	276	*	*	0	16	*	False
0722cfa7-453a-4303-9f64-491aaddc927a	4	*	*	0	16	*	False
20bd1976-e3cb-430b-a47d-74e937bb8436	20	*	*	0	16	*	False
e3a4b86a-f7c7-4d56-a3b8-04d3da5e0504	4	*	*	0	16	*	False
b52b50a7-97c0-444a-9278-9f45f6480193	20	*	*	0	16	*	False
bd780d7c-49a3-40cc-99c0-b81de6688ced	20	*	*	0	16	*	False
bbb0909f-13e1-4eea-a00a-0e5d18e27c87	20	*	*	0	16	*	False
bbb0909f-13e1-4eea-a00a-0e5d18e27c87	276	*	*	0	16	*	False
5ab0b651-4e2b-4c66-b8a4-7e8420d34077	20	*	*	0	16	*	False
1e4eb439-56a7-4633-b082-d2a8aa87f870	4	*	*	0	16	*	False
e44722df-40b2-42d2-9bbe-07eabfb6dc6e	4	*	*	0	16	*	False
b4402a88-0a3a-4de9-9ca1-35215e7cb048	20	*	*	0	16	*	False
5c79031b-d2d7-4278-a6a3-39e798152d38	20	*	*	0	16	*	False
a8b06ee5-3605-495b-9cd1-3dcb67151bad	4	*	*	0	16	*	False
4526c177-8c5c-495f-a6fe-ee3e3c0551ce	4	*	*	0	16	*	False
50155438-c689-4a04-afde-bdf6623333f6	4	*	*	0	16	*	False
bc1dea45-cb33-4d89-9231-727838f1a80e	4	*	*	0	16	*	False
088b12b9-97bd-4208-a18f-a597b0cfef7c	20	*	*	0	16	*	False
6a6cdf21-0702-4c63-bf1b-c586cf0ed9eb	20	*	*	0	16	*	False
0e2f52e5-8f3a-4ad9-bdb4-eb0b614af1c1	4	*	*	0	16	*	False
9cc9fe1d-d0d7-4482-9068-6936080d8da6	4	*	*	0	16	*	False
c96b3f83-5dce-413b-b4a2-cef951b49e88	4	*	*	0	16	*	False
fb4c5fda-900f-4b32-8810-7d5e38ae84f4	4	*	*	0	16	*	False
023f75e9-0975-4166-99ec-faaf51a54547	4	*	*	0	16	*	False
884a7749-2907-49cf-ae06-683b2e2206d6	20	*	*	0	16	*	False
e88390da-0e2c-451d-ba2b-ca36407397c0	4	*	*	0	16	*	False
e0564dce-49c8-477b-9399-fe6dd267b4aa	20	*	*	0	16	*	False
1c05e020-6a56-46cc-9226-d1ae82536942	4	*	*	0	16	*	False
4608aa1d-552f-4d8b-8dfd-dd481a1f1a15	4	*	*	0	16	*	False
58082743-60c7-467b-8717-55af9652f691	4	*	*	0	16	*	False
79e3d6ae-7518-4fdd-a1a2-1e896a314530	4	*	*	0	16	*	False
da67c436-4c5e-53c1-92b4-3bafc41976d9	4	*	*	0	16	*	False
3dc0c2af-a77d-5209-ba5d-22374b9fa044	20	*	*	0	16	*	False
18d895f7-affe-43a9-bc6f-73e51eba6d92	20	*	*	0	16	*	False
f5e07844-5b18-5b78-8efc-969b88071133	20	*	*	0	16	*	False
25ad414d-e500-53bb-8fe6-bfbc12d50510	4	*	*	0	16	*	False
e5894523-28ff-4c7d-9b3a-93a6ee7f183e	4	*	*	0	16	*	False
c3c73ca7-b839-41b4-9edb-48d2ae6ea398	4	*	*	0	16	*	False
e05db916-3a36-456b-8740-f4933e2732c7	20	*	*	0	16	*	False
c8292c1f-fad4-4e34-a70a-b9f7bcf4fe4f	4	*	*	0	16	*	False
d33364c0-57e5-4bf4-be56-24104fbeff36	4	*	*	0	16	*	False
c60d4808-9793-4757-a39e-b3ca0446137a	4	*	*	0	16	*	False
336a7b4c-3110-4d1e-a0f8-2489caadfcaa	4	*	*	0	16	*	False
777afc0b-bd0f-40f3-8f01-668b029569d4	20	*	*	0	16	*	False
7c9c231f-2024-4575-b324-23a512e3c141	20	*	*	0	16	*	False
793ae944-3007-491c-b82d-509a77474848	4	*	*	0	16	*	False
8ffd0ca3-a85e-4b98-9a4a-376668bafd5f	20	*	*	0	16	*	False
daf315f1-9414-4a90-ad3e-368724536b68	4	*	*	0	16	*	False
038db232-da91-4986-8dc8-5c27cb910826	20	*	*	0	16	*	False
7ec7de01-1d16-4576-a9da-5b95a9bd850e	4	*	*	0	16	*	False
e77fe246-ad47-48b8-a810-fc76d718bb51	4	*	*	0	16	*	False
c137e36c-728f-480d-b8a7-1ade7f8d4dec	4	*	*	0	16	*	False
49342069-ea87-400e-a639-031a92bde972	4	*	*	0	16	*	False
c8a4d7e6-e3fa-4452-9243-ce68e021af78	4	*	*	0	16	*	False
55b8021e-2767-4579-bf2a-61717a1e22ef	4	*	*	0	16	*	False
1e6f7f2c-7818-4f4f-9cc2-9e0a3df390b6	4	*	*	0	16	*	False
1c8dd2a9-0ff9-4836-9b4d-a70b26185786	20	*	*	0	16	*	False
56c97602-75d2-4d87-ab18-03a983ded92f	20	*	*	0	16	*	False
261a7588-cad5-452c-b31c-c809fd3303b9	4	*	*	0	16	*	False
c7750a74-bd3b-421c-a919-a177505e597e	4	*	*	0	16	*	False
ba300c06-4aa9-42e2-88c8-928e3313e1c0	20	*	*	0	16	*	False
5a522a2d-df3e-471c-bd15-449ca551b1df	4	*	*	0	16	*	False
e2469f0b-dab3-4b35-84b0-2c6679d4041b	4	*	*	0	16	*	False
3c1feb35-5339-49f8-95e9-36e6b2f0d853	20	*	*	0	16	*	False
0463053e-2575-471c-bff9-685cc1f9f152	20	*	*	0	16	*	False
1b556860-9d32-4774-b42b-cd92a8180027	4	*	*	0	16	*	False
682fc965-b92d-43f8-b8b1-cff4f5aa3b0e	4	*	*	0	16	*	False
df47b370-cf13-4389-a78c-f3920faa6abf	4	*	*	0	16	*	False
7b5d1dd7-f862-498a-847d-3c976f6116b7	4	*	*	0	16	*	False
288c6ab9-e91d-4b05-9dca-b5b2161aa84e	4	*	*	0	16	*	False
038a85db-f6b9-4cba-8cfa-fa0a176a894e	4	*	*	0	16	*	False
d7f7d267-2e7e-4d18-a89c-fc59e4f01951	20	*	*	0	16	*	False
f4f8d814-4972-4dbb-a74a-6835b0ccf88f	4	*	*	0	16	*	False
b4a8d731-54fb-4473-bce0-eab0166faa4f	4	*	*	0	16	*	False
5f7792e3-7124-4aec-887b-90f47ac27ec3	20	*	*	0	16	*	False
a02307ff-e7df-4872-a6b0-a96869f11f99	4	*	*	0	16	*	False
b7ec741b-70a6-4ad8-8b8a-1921ff4b3819	4	*	*	0	16	*	False
95aa1771-967f-4a17-bf86-a3504c1b230e	4	*	*	0	16	*	False
5871f9c4-3981-40eb-9404-48e32d4776ca	4	*	*	0	16	*	False
a4e171e2-bdea-411d-83ad-e057fde0273e	20	*	*	0	16	*	False
74f374ce-1924-46c8-80fc-cca5d5ecd3a6	20	*	*	0	16	*	False
3ff5e00f-7bbd-45f9-864e-836cb258f192	4	*	*	0	16	*	False
6489dcfb-4c44-464f-bd22-37c167da9b68	20	*	*	0	16	*	False
b55a82ac-e46e-43c9-8b66-2865666718d0	4	*	*	0	16	*	False
d98c7ed7-7b2d-4e41-a445-6328077aed6a	4	*	*	0	16	*	False
ed2de0bf-ffcb-4deb-9471-2e498d628cde	4	*	*	0	16	*	False
1d580e0d-eaef-418a-a213-48a33786059c	4	*	*	0	16	*	False
40cddaaf-667a-46da-bee6-8bce38828550	20	*	*	0	16	*	False
c9e1ea68-fa6a-47a0-b22d-6c80c917a60e	4	*	*	0	16	*	False
015c7fd2-8954-4dd6-84ba-a0f27d31a360	20	*	*	0	16	*	False
8e6f522f-cc05-4f12-9b29-bb22d2812cca	20	*	*	0	16	*	False
5230e376-5c35-4399-9709-939fc2d58bb5	4	*	*	0	16	*	False
bfa5336f-aca5-4a47-a3a8-dcf009331f52	4	*	*	0	16	*	False
42e9a112-be2a-4243-bd28-4c4e2fac6487	20	*	*	0	16	*	False
bf3a5a0a-7b72-4efd-ad14-3cbd96b91389	4	*	*	0	16	*	False
cbc0d09e-68c1-487d-b099-cefd7209b235	4	*	*	0	16	*	False
bcd9106c-65e9-4a5c-8f57-3f55dc7837b0	4	*	*	0	16	*	False
026e8de6-4996-49d3-88fa-52ee63030408	4	*	*	0	16	*	False
9f0dcc9d-10a8-4cb8-aa02-0a948342b54d	4	*	*	0	16	*	False
be0f8344-1ad8-4bda-91a0-d64b6193b94b	4	*	*	0	16	*	False
ed4c9d17-16cc-4959-96a9-8a7026a08aa3	4	*	*	0	16	*	False
6a8f53b6-7828-48bf-be02-d5bd92221674	20	*	*	0	16	*	False
a708966b-1f75-4c27-b424-95f274b5c66d	20	*	*	0	16	*	False
86298f15-9f2f-4612-993d-5c906ed8d11f	4	*	*	0	16	*	False
4b0fc59f-6fbc-4fe0-962f-19e232c0f7a2	20	*	*	0	16	*	False
74c6827c-46ef-4cd9-9de3-212f4d891ecf	20	*	*	0	16	*	False
ec7561b4-c504-4377-a093-989c884e8509	20	*	*	0	16	*	False
bfe1e76a-34fd-447c-98a8-2eb2f2e99328	4	*	*	0	16	*	False
9cbedfb5-5c79-4a81-a0f2-23f82c4eff7e	4	*	*	0	16	*	False
76230cfa-d239-4d08-bd9b-ce2c0ef37df7	4	*	*	0	16	*	False
60fe0064-b471-499c-ac4d-2c13e1ad2e51	20	*	*	0	16	*	False
29905add-00b3-4c91-abf6-26d17fee5691	4	*	*	0	16	*	False
541eede8-7ace-4787-8af4-64458a484a47	4	*	*	0	16	*	False
99cbe9cd-fb30-4437-847f-c0d8ef71a1df	4	*	*	0	16	*	False
72bbb305-dcc6-4fb4-a813-da25e6a49b2a	4	*	*	0	16	*	False
4965136c-2cdc-440d-960e-d047b142f793	4	*	*	0	16	*	False
0fa5ec50-10cf-4555-b252-b58cd74695a6	4	*	*	0	16	*	False
ec1d520d-a3fe-47a6-bb4c-ceda21b702d0	20	*	*	0	16	*	False
7e802a48-756f-4fad-8f8c-2a836a77aabb	4	*	*	0	16	*	False
4be33e58-6aeb-428d-bc43-1f097d10ec61	4	*	*	0	16	*	False
3c594ec2-cc35-4290-95c4-1ba4e3fb35a4	20	*	*	0	16	*	False
3c594ec2-cc35-4290-95c4-1ba4e3fb35a4	276	*	*	0	16	*	False
0c420a9a-6c66-4fc6-a30a-93af45c0c418	20	*	*	0	16	*	False
0c420a9a-6c66-4fc6-a30a-93af45c0c418	276	*	*	0	16	*	False
da83b829-8fad-46fd-8da8-82b340d59c99	20	*	*	0	16	*	False
0ecdb75e-c451-4e6a-b206-3d1bd05e0a41	20	*	*	0	16	*	False
ca4be479-2968-4a9c-a4a6-1873a37fb4f1	4	*	*	0	16	*	False
5d77fc6b-7233-4c61-a2ca-18719ed5c5b2	4	*	*	0	16	*	False
b37fda13-a8b7-425a-8b15-7f7cc045139f	4	*	*	0	16	*	False
d69f60d8-a23c-43fe-95f0-e8e4dfe23a60	4	*	*	0	16	*	False
ffe801e0-bdb1-42c0-8cdd-7fc24736e747	20	*	*	0	16	*	False
cd7cfef4-ba05-43fe-a792-6128079cc941	4	*	*	0	16	*	False
68bafe65-08f1-4ce1-b127-7261c5ef2686	4	*	*	0	16	*	False
c3654725-d654-4d25-94f4-f4196811f305	20	*	*	0	16	*	False
4e552630-ddcc-424a-bb56-b3e2dd016588	4	*	*	0	16	*	False
352ffaaa-afee-4400-8280-013df4c6523e	20	*	*	0	16	*	False
d2d6ba6d-9a83-4b88-8c1e-117ad4c09ac7	4	*	*	0	16	*	False
59850229-5e12-442e-aca2-ef86afa20b97	4	*	*	0	16	*	False
ae4224e7-52fe-42b1-aeba-cc0df28f1a01	4	*	*	0	16	*	False
1e297b18-7ccd-4ed3-a116-42f4d5c46dca	4	*	*	0	16	*	False
91349394-c268-4fee-9bd2-3b1c807969b9	20	*	*	0	16	*	False
351946e8-f52f-4d47-8f5e-76a00b08c6af	4	*	*	0	16	*	False
770c18d1-4cfd-4be4-9b9b-84d85f886724	4	*	*	0	16	*	False
e68c0e9e-19df-403c-bf33-bb94d36845bb	20	*	*	0	16	*	False
d9774684-1709-4f2c-85a5-fb77ceafd3ce	4	*	*	0	16	*	False
b2b40a40-5783-4887-9264-1cd806d2ce56	20	*	*	0	16	*	False
7fbc0195-6be6-4d8c-b7d7-dcba7a231c7a	4	*	*	0	16	*	False
4d0da000-2fd1-4ea6-8a8d-148d5cc77694	20	*	*	0	16	*	False
e50f4a93-0145-4da6-ac96-9559b1681dcb	20	*	*	0	16	*	False
e87def6f-ac4d-4cb9-97c8-51c114c6ee79	4	*	*	0	16	*	False
89371e97-736a-4e51-ae61-df8a727cd53c	4	*	*	0	16	*	False
c13864b0-6a46-4396-a604-bc7f2d6298c0	4	*	*	0	16	*	False
ae48709d-82c2-4e84-8362-4946a894ace5	4	*	*	0	16	*	False
4de0f5a9-a2b2-4fe3-9ec5-984475067276	4	*	*	0	16	*	False
53a76f8e-8ab9-4aad-874f-c2d2bc9970e8	20	*	*	0	16	*	False
8b4013f7-ab5c-4cf3-9288-e8980b2091f8	4	*	*	0	16	*	False
b96f5ddd-9f8d-49b7-8721-33754b2bec96	4	*	*	0	16	*	False
09864db3-d5bb-4619-9fe4-be9207a8d41c	20	*	*	0	16	*	False
db667bb3-6832-47eb-aa5e-1706a04df2ab	4	*	*	0	16	*	False
7e6cced2-e8d7-4e05-ade2-f427eecf9545	4	*	*	0	16	*	False
4f6bc3ca-a668-428c-baec-8686f224fcde	20	*	*	0	16	*	False
795deddc-e96f-4a5d-a572-479f08fd6317	20	*	*	0	16	*	False
f1f8308e-0ea8-5f22-a35d-4359024f8c4a	4	*	*	0	16	*	False
5b7e191e-db2c-5068-b628-d355e2312216	4	*	*	0	16	*	False
ae8e31b8-23d5-56e8-9b97-d82f23c19a45	4	*	*	0	16	*	False
8b37bd32-153d-57f8-87bf-7cb896da8df3	4	*	*	0	16	*	False
698fb0d0-0ad7-5164-ad10-1e148f82c185	4	*	*	0	16	*	False
7d94876a-a6af-592a-85ed-0838ff4e2cdb	20	*	*	0	16	*	False
968845ed-8797-4e4b-870e-deb77d2fe151	4	*	*	0	16	*	False
64270726-e65e-446c-a254-cdbf77ea8215	4	*	*	0	16	*	False
0a5822cd-d655-4b45-8dfb-a30326d911c0	20	*	*	0	16	*	False
530acf7c-1e5e-4e92-adb2-a694c0e8f1b9	4	*	*	0	16	*	False
8bc55721-d8ae-41ea-8737-bb6a7148fb7a	4	*	*	0	16	*	False
87d88bc0-e794-401a-be5e-6c227a171fef	4	*	*	0	16	*	False
a69ecc62-b796-445a-b98f-bfd958bfb260	4	*	*	0	16	*	False
cfd3e035-92d6-4161-b29b-6387769abd96	20	*	*	0	16	*	False
4c664420-5c2e-4d9f-8788-b7caa6b041b9	4	*	*	0	16	*	False
55ee3abe-8635-42bf-8a04-e2c87794e083	20	*	*	0	16	*	False
cf22b82e-4012-4bae-9ca8-8c01f74e08a1	20	*	*	0	16	*	False
cf22b82e-4012-4bae-9ca8-8c01f74e08a1	276	*	*	0	16	*	False
b129e94a-0ed7-4c99-b826-e9a2fb431179	4	*	*	0	16	*	False
1276d4d6-7c44-47ee-8252-e93cf40a1c89	20	*	*	0	16	*	False
f9cd0702-4faa-44c3-9f8a-1cf371889704	4	*	*	0	16	*	False
f6b13b32-4f60-4e16-b7aa-c588141d6e5a	4	*	*	0	16	*	False
896acd8c-3f7c-45a3-bcea-5c6f0d99e6f1	4	*	*	0	16	*	False
044602fb-c443-4033-a606-0e00ec3016a2	20	*	*	0	16	*	False
d29ea61d-624f-4e2b-9d09-dcc966a25528	20	*	*	0	16	*	False
3ee5b1e5-424b-421d-9a06-a955b8e5c2d9	4	*	*	0	16	*	False
ae7e9328-c263-4d5a-9d4b-b0f29074859a	20	*	*	0	16	*	False
f9b7071a-9eb9-472b-a0bf-0f10d88d5c21	4	*	*	0	16	*	False
a28e259d-051c-4e74-a0d1-e2f623277787	20	*	*	0	16	*	False
9e7c5a22-f1b9-4e7d-8c54-f0a205a964e2	20	*	*	0	16	*	False
bfee0c20-7ad2-4a8a-9623-618eedefacc7	20	*	*	0	16	*	False
75420dbd-00a9-46ab-b60f-8aae47a3b8bc	4	*	*	0	16	*	False
084dae4e-2538-4b1f-836d-cc409d75cdff	4	*	*	0	16	*	False
b4d82bdf-4ee3-480d-a4a2-75a9122966ce	4	*	*	0	16	*	False
daa9ea08-073b-43d2-bb02-f2ee2eedb325	4	*	*	0	16	*	False
59b2f335-0f37-40ec-a6f4-2fa30d3e58f2	4	*	*	0	16	*	False
5436ba6d-cdca-4fc5-b1b2-cccff4c1bd4b	20	*	*	0	16	*	False
6697ae0e-e42f-4784-8fc6-671524e06203	20	*	*	0	16	*	False
ba6caa94-fb76-40aa-90f4-1cfddd21fb29	4	*	*	0	16	*	False
8405be60-df8d-49be-8cee-1f826d1ba7d9	20	*	*	0	16	*	False
b5853f5a-1280-41a5-83c5-5e4a90e3a011	20	*	*	0	16	*	False
b946ea1f-cf61-40f4-8a6a-a0817a1c9d23	4	*	*	0	16	*	False
af1ffea6-837b-49ad-95ac-0e4797c2d59c	4	*	*	0	16	*	False
0db234c8-22ed-4070-8663-c7b29d50617a	4	*	*	0	16	*	False
a32a3926-4630-460d-b7a0-37dab593dc1d	4	*	*	0	16	*	False
96ef5459-c7ca-4b6b-ab54-2f90dbf69a5b	4	*	*	0	16	*	False
2c9534ac-dd01-4704-9a6f-7bfac6aeddaa	20	*	*	0	16	*	False
030c08bd-d14f-4f78-aef2-38bc9bea1e93	4	*	*	0	16	*	False
b828886a-83f1-43a2-a1af-a3af262d70ef	4	*	*	0	16	*	False
c550aef1-13d6-4668-8f62-6e23f2281292	4	*	*	0	16	*	False
33ceb07e-e39b-4856-b5be-f564a5739318	4	*	*	0	16	*	False
67d56f57-19a3-43ef-acf5-931b68c59f3f	4	*	*	0	16	*	False
1fe938d6-a3c3-4ac8-b79f-868928142f42	4	*	*	0	16	*	False
869704fb-edfb-4d0a-acbb-c3643e99ddee	20	*	*	0	16	*	False
9d60b59f-2d1f-4c6b-b95c-2de7752f5879	20	*	*	0	16	*	False
c0a3c758-e208-451b-9c6c-fa3a5f2d347c	4	*	*	0	16	*	False
29278a18-951e-4264-b97c-6c5fd7d16c25	20	*	*	0	16	*	False
57b75561-3e1b-42bf-aad8-0889de589778	20	*	*	0	16	*	False
8a782301-c209-413c-b1e8-ac4b72f62394	4	*	*	0	16	*	False
20d7f731-c64f-4482-b0e3-46491d210f46	20	*	*	0	16	*	False
2c02e10d-5591-4a18-bd38-5d329e957a94	4	*	*	0	16	*	False
430dfafc-0515-4a3d-a813-1f2d28bac8a7	20	*	*	0	16	*	False
7588cd46-3b5d-4b21-a21d-283756f0cf11	4	*	*	0	16	*	False
e6eaa28d-d3af-4bb2-b24d-4605054abce3	4	*	*	0	16	*	False
8f1a05b7-3153-4127-ab7a-171e6b2bff8f	4	*	*	0	16	*	False
6b64a98e-f462-4d03-bfe1-b40cb2ccd5f2	4	*	*	0	16	*	False
5af863f3-5883-48bd-bdec-164f4aedd35b	4	*	*	0	16	*	False
767dabcb-aeb1-44fb-b635-0d8f74ff23ad	4	*	*	0	16	*	False
ceee71e2-02d6-4e84-b71c-e7e2e8c312ee	4	*	*	0	16	*	False
96c3f02b-59db-4e0c-9dbf-4308ed9de1ff	4	*	*	0	16	*	False
ee020664-0d04-4378-8004-5e94a6bfae08	4	*	*	0	16	*	False
aac15a47-fe9c-4680-9dce-136a8faa170d	4	*	*	0	16	*	False
b09a3fb8-a0ee-483f-b604-453d6e518378	4	*	*	0	16	*	False
aa896fb9-6ef9-460f-aed8-a3b26702a2d8	4	*	*	0	16	*	False
faf50f2b-7f2b-4759-8ea8-681e3016432f	20	*	*	0	16	*	False
caf338ba-fa1a-4f9e-a250-0a2ec8a2a0d3	4	*	*	0	16	*	False
58b67f13-15fc-493e-a332-b9d69af9d2e1	4	*	*	0	16	*	False
ffa5735b-dd39-46a9-8ad9-b66c2e3aabdc	20	*	*	0	16	*	False
297ba435-f82b-45b0-a8bf-2d36afa6a51d	20	*	*	0	16	*	False
4cd26fc3-8dd9-46a6-912b-d6d96b1f84f1	4	*	*	0	16	*	False
